Querylength,domain_token_count,path_token_count,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_path,ldl_getArg,dld_path,dld_getArg,pathLength,subDirLen,this.fileExtLen,ArgLen,ArgUrlRatio,domainUrlRatio,pathDomainRatio,NumberofDotsinURL,CharacterContinuityRate,URL_DigitCount,Extension_DigitCount,URL_Letter_Count,host_letter_count,Filename_LetterCount,Query_LetterCount,Domain_LongestWordLength,Path_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,spcharUrl,delimeter_path,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Directoryname,SymbolCount_FileName,Entropy_URL,Entropy_Domain,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,class
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.788150815,0.894885518,0.802900818,0,0.79214172,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.791052838,0.894885518,0.807204792,0,0.796911065,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.791052838,0.894885518,0.807204792,0,0.796911065,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.792812278,0.894885518,0.809814208,0,0.799802627,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.792812278,0.894885518,0.809814208,0,0.799802627,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.792812278,0.894885518,0.809814208,0,0.799802627,0
20,2,7,10,1.5,2,11,5,0,0,0,0,0,33,33,2,28,0.5283019,0.24528302,2.5384614,1,0.84615386,0,-1,42,12,-1,18,10,7,12,0,2,2,0,0,0,7,-1,4,0.746380614,0.818007335,0.810845859,0,0.7900192,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.795714301,0.894885518,0.814118182,0,0.804571973,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.797473741,0.894885518,0.816727598,0,0.807463535,0
21,2,10,8,1.5,2,10,7,0,0,0,0,0,52,52,2,47,0.67142856,0.15714286,4.7272725,1,0.8181818,12,-1,43,10,-1,8,8,5,9,1,2,4,0.171428571,0.235294118,0.255319149,9,-1,6,0.797473741,0.894885518,0.816727598,0,0.807463535,0
0,3,2,4,1.5,3,0,0,0,0,0,0,0,5,5,2,2,0.09090909,0.45454547,0.5,2,0.5,0,-1,15,8,-1,-1,4,3,-1,0,2,0,0,0,-1,4,-1,0,0.829219089,0.879588002,1,0,-1,1
0,4,14,5,1.9285715,4,5,4,0,0,0,0,0,40,40,3,2,0.032786883,0.22950819,2.857143,8,0.42857143,8,0,33,11,0,-1,5,6,-1,0,4,10,0.131147541,0.296296296,-1,12,2,5,0.75237699,0.835752348,0.772403534,0.78765934,-1,1
16,3,9,11,2,3,9,7,0,0,0,0,0,47,47,2,41,0.57746476,0.23943663,2.764706,3,0.7058824,6,4,49,15,20,8,11,8,8,0,2,1,0.084507042,-1,-1,13,-1,-1,0.783791343,0.856087916,-1,-1,-1,1
36,3,21,9,2,3,24,21,0,0,0,0,0,148,148,3,139,0.81764704,0.0882353,9.866667,6,0.6666667,27,0,111,13,6,16,9,8,12,0,4,7,0.158823529,0,0.233766234,25,18,3,0.603998282,0.89761679,0.598832295,0.642357422,0.680676247,1
29,3,15,9,2,3,19,16,0,0,0,0,0,123,123,2,114,0.7862069,0.10344828,8.2,3,0.6666667,38,38,84,13,3,0,9,12,0,0,2,7,0.262068966,0.31147541,0.333333333,15,-1,11,0.616929425,0.89761679,0.603694552,0.600937214,0.594197561,1
18,3,8,9,2,3,8,7,0,0,0,0,0,54,54,2,45,0.59210527,0.19736843,3.6,3,0.6666667,18,18,45,13,3,0,9,8,0,0,2,3,0.236842105,0.339622642,0.4,9,-1,5,0.689404495,0.89761679,0.659036008,0.651062347,0.619638608,1
18,3,8,9,2,3,8,7,0,0,0,0,0,55,55,2,46,0.5974026,0.19480519,3.6666667,3,0.6666667,18,18,45,13,3,0,9,8,0,0,2,3,0.233766234,0.333333333,0.391304348,9,-1,5,0.701399808,0.89761679,0.677848277,0.671843662,0.643411579,1
2,2,6,8,2,2,8,4,0,0,0,0,0,35,35,2,26,0.47272727,0.21818182,2.9166667,2,0.75,2,2,43,11,3,0,8,11,0,0,2,1,0.036363636,0.058823529,0.076923077,8,-1,5,0.734244671,0.842980982,0.783147571,0.789278978,0.801453416,0
32,3,4,4,2,3,10,12,10,10,10,8,8,48,48,2,42,0.64615387,0.15384616,4.8,2,0.5,15,-1,42,8,-1,17,4,9,0,0,2,0,0.230769231,0.319148936,0.357142857,6,-1,2,0.790062616,0.879588002,0.784962289,0,0.78905422,1
20,2,7,10,2,2,11,7,0,0,0,0,0,34,34,2,28,0.5185185,0.24074075,2.6153846,1,0.84615386,0,-1,43,12,-1,18,10,7,12,0,2,2,0,0,0,7,-1,4,0.742839691,0.818007335,0.786683244,0,0.810485515,0
26,2,5,11,2,2,10,3,5,5,5,1,1,43,43,2,36,0.5538462,0.23076923,2.8666666,1,0.8,6,6,51,14,4,20,11,9,0,0,3,0,0.092307692,0.162162162,0.166666667,5,1,2,0.824681299,0.850607753,0.867653412,0,0.86293711,0
26,2,6,11,2,2,10,2,5,5,5,1,1,46,46,2,36,0.5294118,0.22058824,3.0666666,1,0.8,6,6,53,14,6,20,11,9,0,0,3,1,0.088235294,0.162162162,0.166666667,5,1,2,0.820656398,0.850607753,0.867653412,0,0.86293711,0
2,3,6,3,2,3,3,2,0,0,0,0,0,18,18,2,9,0.2647059,0.2647059,2,3,0.33333334,2,2,21,6,3,0,2,3,0,0,2,2,0.058823529,0.117647059,0.222222222,7,-1,3,0.827867293,0.929896694,0.884870333,0.958424899,1,1
22,2,8,7,2,2,4,2,3,3,2,0,0,42,42,2,30,0.4918033,0.18032786,3.8181818,2,0.72727275,6,6,42,10,2,17,7,3,0,0,3,1,0.098360656,0.162162162,0.166666667,11,1,7,0.840302837,1,0.923450559,0.914698683,0.913353903,0
38,3,12,9,2,3,14,11,1,1,1,0,0,88,88,3,79,0.7181818,0.13636364,5.866667,4,0.6666667,20,0,70,13,3,16,9,8,6,0,3,4,0.181818182,0.222222222,0.253164557,15,10,1,0.68441116,0.89761679,0.929896694,0.579380164,0.701119308,1
0,4,4,12,2,4,1,0,1,1,0,0,0,11,11,3,2,0.04,0.64,0.34375,4,0.40625,4,0,36,26,3,-1,7,3,-1,0,2,2,0.08,0.2,-1,6,-1,1,0.792591012,0.813909766,0.939794001,1,-1,1
0,3,6,15,2.1666667,3,3,4,0,0,0,0,0,18,18,4,2,0.04255319,0.4680851,0.8181818,3,0.45454547,0,0,36,19,2,-1,9,5,-1,0,3,3,0,0,-1,6,1,1,0.78823638,0.857299385,1,1,-1,1
11,2,9,10,2.2,2,7,4,0,0,0,0,0,45,45,2,29,0.43939394,0.21212122,3.2142856,2,0.78571427,9,9,42,13,2,2,10,4,2,0,3,2,0.136363636,0.25,0.310344828,11,1,7,0.799365559,0.962478638,0.858881133,0.86171538,0.875712699,0
11,2,8,10,2.2,2,6,4,0,0,0,0,0,38,38,2,22,0.37288135,0.23728813,2.7142856,2,0.78571427,9,9,38,13,2,2,10,4,2,0,3,2,0.152542373,0.310344828,0.409090909,9,1,5,0.800089635,0.962478638,0.866874683,0.873090638,0.890376495,0
11,2,8,10,2.2,2,6,4,0,0,0,0,0,38,38,2,22,0.37288135,0.23728813,2.7142856,2,0.78571427,9,9,38,13,2,2,10,4,2,0,3,2,0.152542373,0.310344828,0.409090909,9,1,5,0.802264627,0.962478638,0.872233001,0.879267535,0.898070989,0
10,2,8,10,2.2,2,6,4,0,0,0,0,0,38,38,2,22,0.37288135,0.23728813,2.7142856,2,0.78571427,8,8,38,13,2,2,10,4,2,0,3,2,0.13559322,0.275862069,0.363636364,9,1,5,0.805564328,0.962478638,0.875712699,0.879267535,0.890376495,0
11,2,8,10,2.2,2,6,4,0,0,0,0,0,38,38,2,22,0.37288135,0.23728813,2.7142856,2,0.78571427,9,9,38,13,2,2,10,4,2,0,3,2,0.152542373,0.310344828,0.409090909,9,1,5,0.805852062,0.962478638,0.881071017,0.889455719,0.910762298,0
10,2,8,10,2.2,2,6,4,0,0,0,0,0,37,37,2,21,0.36206895,0.2413793,2.642857,2,0.78571427,8,8,38,13,2,2,10,4,2,0,3,2,0.137931034,0.285714286,0.380952381,9,1,5,0.803895037,0.962478638,0.881134516,0.890135379,0.913268477,0
6,2,8,10,2.2,2,6,4,0,0,0,0,0,33,33,2,17,0.3148148,0.25925925,2.357143,2,0.78571427,4,4,38,13,2,2,10,4,2,0,3,2,0.074074074,0.166666667,0.235294118,9,1,5,0.798466986,0.962478638,0.890947854,0.905084409,0.942435167,0
6,2,8,10,2.2,2,6,4,0,0,0,0,0,33,33,2,17,0.3148148,0.25925925,2.357143,2,0.78571427,4,4,38,13,2,2,10,4,2,0,3,2,0.074074074,0.166666667,0.235294118,9,1,5,0.798466986,0.962478638,0.890947854,0.905084409,0.942435167,0
0,3,5,20,2.2,3,2,2,0,0,0,0,0,15,15,3,2,0.041666668,0.5416667,0.5769231,3,0.53846157,2,0,36,23,1,-1,13,5,-1,0,3,2,0.041666667,0,-1,6,1,1,0.751456141,0.791265232,1,1,-1,1
0,2,24,9,2.2083333,2,18,13,0,0,0,0,0,76,76,2,2,0.020833334,0.13541667,5.8461537,1,0.7692308,8,0,61,12,0,-1,9,6,-1,0,5,19,0.083333333,0,-1,6,3,0,0.638603313,0.693282033,0.56942757,0,-1,0
42,3,15,8,2.25,3,9,7,1,1,1,0,0,85,85,2,72,0.6728972,0.14018692,5.6666665,3,0.6,21,21,62,13,3,17,8,5,4,0,3,5,0.196261682,0.2625,0.291666667,18,1,13,0.727772198,0.748224543,0.750120148,0.750700919,0.744227692,0
40,2,6,11,2.25,2,8,11,10,10,10,5,5,57,57,2,44,0.556962,0.18987341,3.8,2,0.8,20,20,50,14,5,20,11,5,0,0,3,1,0.253164557,0.37037037,0.454545455,7,1,3,0.761308561,0.931744527,0.769121831,0.752912281,0.744046185,0
19,2,11,9,2.25,2,11,7,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.721730992,0.833699597,0.7754643,0.774314439,0.782506977,0
22,2,11,9,2.25,2,11,8,0,0,0,0,0,57,57,2,44,0.5714286,0.16883117,4.3846154,2,0.7692308,7,7,54,12,3,14,9,7,15,0,3,4,0.090909091,0.134615385,0.159090909,11,1,7,0.731321649,0.833699597,0.780652717,0.779842039,0.7740996,0
17,2,11,9,2.25,2,9,8,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.725936237,0.833699597,0.78158925,0.789912659,0.785259229,0
19,2,11,9,2.25,2,11,7,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.726083553,0.833699597,0.782733834,0.782407235,0.791611972,0
18,2,11,9,2.25,2,10,6,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.734121826,0.833699597,0.789131212,0.789649577,0.784972492,0
17,2,11,9,2.25,2,9,8,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.730438363,0.833699597,0.789250158,0.798484232,0.794961812,0
19,2,11,9,2.25,2,10,9,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.728378406,0.833699597,0.790003369,0.798592826,0.804153592,0
19,2,11,9,2.25,2,10,9,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.728378406,0.833699597,0.790003369,0.798592826,0.804153592,0
19,2,11,9,2.25,2,11,7,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.730436114,0.833699597,0.790003369,0.790500031,0.800716968,0
19,2,11,9,2.25,2,10,9,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.728378406,0.833699597,0.790003369,0.798592826,0.804153592,0
13,2,9,9,2.25,2,8,6,0,0,0,0,0,41,41,2,28,0.45901638,0.21311475,3.1538463,2,0.7692308,1,1,47,12,3,11,9,7,12,0,3,3,0.016393443,0.027777778,0.035714286,9,1,5,0.715925903,0.833699597,0.790349688,0.793627812,0.7900192,0
20,2,11,9,2.25,2,9,6,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,6,6,53,12,3,13,9,7,14,0,3,4,0.08,0.12,0.142857143,11,1,7,0.727592262,0.833699597,0.790853813,0.7913305,0.79238739,0
20,2,11,9,2.25,2,9,6,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,6,6,53,12,3,13,9,7,14,0,3,4,0.08,0.12,0.142857143,11,1,7,0.727592262,0.833699597,0.790853813,0.7913305,0.79238739,0
20,2,11,9,2.25,2,10,7,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,6,6,53,12,3,13,9,7,14,0,3,4,0.08,0.12,0.142857143,11,1,7,0.739207277,0.833699597,0.79397432,0.798160282,0.794551955,0
20,2,11,9,2.25,2,10,7,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,6,6,53,12,3,13,9,7,14,0,3,4,0.08,0.12,0.142857143,11,1,7,0.739207277,0.833699597,0.79397432,0.798160282,0.794551955,0
19,2,11,9,2.25,2,10,9,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.732730967,0.833699597,0.797272903,0.806685622,0.813258587,0
19,2,11,9,2.25,2,10,9,0,0,0,0,0,54,54,2,41,0.5540541,0.17567568,4.1538463,2,0.7692308,5,5,53,12,3,13,9,7,14,0,3,4,0.067567568,0.102040816,0.12195122,11,1,7,0.732730967,0.833699597,0.797272903,0.806685622,0.813258587,0
18,2,11,9,2.25,2,10,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.736841933,0.833699597,0.798420386,0.808342103,0.806065528,0
13,2,9,9,2.25,2,9,6,0,0,0,0,0,41,41,2,28,0.45901638,0.21311475,3.1538463,2,0.7692308,1,1,47,12,3,11,9,7,12,0,3,3,0.016393443,0.027777778,0.035714286,9,1,5,0.728381816,0.833699597,0.798461642,0.803063906,0.801235459,0
20,2,11,9,2.25,2,10,7,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,6,6,53,12,3,13,9,7,14,0,3,4,0.08,0.12,0.142857143,11,1,7,0.743488453,0.833699597,0.801061673,0.8060317,0.803382861,0
18,2,11,9,2.25,2,10,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.738512566,0.833699597,0.801236309,0.811484653,0.809611647,0
16,2,10,9,2.25,2,8,4,0,0,0,0,0,45,45,2,32,0.4923077,0.2,3.4615386,2,0.7692308,4,4,47,12,3,11,9,7,12,0,3,4,0.061538462,0.1,0.125,9,1,5,0.73064023,0.833699597,0.803293552,0.811841511,0.793627812,0
17,2,11,9,2.25,2,10,7,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.74104772,0.833699597,0.803558195,0.805921519,0.803380439,0
17,2,11,9,2.25,2,10,7,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.74104772,0.833699597,0.803558195,0.805921519,0.803380439,0
18,2,11,9,2.25,2,9,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,5,5,52,12,3,12,9,7,13,0,3,4,0.068493151,0.104166667,0.125,11,1,7,0.74040421,0.833699597,0.804052232,0.814627202,0.822552857,0
18,2,11,9,2.25,2,9,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,5,5,52,12,3,12,9,7,13,0,3,4,0.068493151,0.104166667,0.125,11,1,7,0.74040421,0.833699597,0.804052232,0.814627202,0.822552857,0
18,2,11,9,2.25,2,10,8,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.740183199,0.833699597,0.804052232,0.806301327,0.803762674,0
18,2,11,9,2.25,2,9,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,5,5,52,12,3,12,9,7,13,0,3,4,0.068493151,0.104166667,0.125,11,1,7,0.74040421,0.833699597,0.804052232,0.814627202,0.822552857,0
17,2,11,9,2.25,2,9,6,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.739348421,0.833699597,0.806449757,0.809156806,0.807042619,0
20,2,11,9,2.25,2,11,7,0,0,0,0,0,55,55,2,42,0.56,0.17333333,4.230769,2,0.7692308,7,7,52,12,3,12,9,7,13,0,3,4,0.093333333,0.14,0.166666667,11,1,7,0.742583949,0.833699597,0.806765718,0.809002717,0.806716031,0
17,2,10,9,2.25,2,8,4,0,0,0,0,0,46,46,2,33,0.5,0.1969697,3.5384614,2,0.7692308,5,5,47,12,3,11,9,7,12,0,3,4,0.075757576,0.12195122,0.151515152,9,1,5,0.737062016,0.833699597,0.807590215,0.811856265,0.794162969,0
21,2,10,9,2.25,2,9,6,0,0,0,0,0,50,50,2,37,0.5285714,0.18571429,3.8461537,2,0.7692308,6,6,50,12,3,14,9,7,15,0,3,4,0.085714286,0.133333333,0.162162162,9,1,5,0.740626357,0.833699597,0.807756552,0.811026839,0.795020383,0
18,2,11,9,2.25,2,10,7,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.742938743,0.833699597,0.808696819,0.819810528,0.819006738,0
18,2,11,9,2.25,2,9,6,0,0,0,0,0,53,53,2,40,0.5479452,0.1780822,4.076923,2,0.7692308,6,6,51,12,3,11,9,7,12,0,3,4,0.082191781,0.125,0.15,11,1,7,0.739098287,0.833699597,0.808696819,0.811484653,0.809611647,0
19,2,10,9,2.25,2,9,5,0,0,0,0,0,48,48,2,35,0.5147059,0.19117647,3.6923077,2,0.7692308,6,6,48,12,3,12,9,7,13,0,3,4,0.088235294,0.139534884,0.171428571,9,1,5,0.735715042,0.833699597,0.809156806,0.813083022,0.796522244,0
17,2,10,9,2.25,2,8,4,0,0,0,0,0,46,46,2,33,0.5,0.1969697,3.5384614,2,0.7692308,5,5,47,12,3,11,9,7,12,0,3,4,0.075757576,0.12195122,0.151515152,9,1,5,0.735688138,0.833699597,0.809367326,0.818316,0.801642695,0
17,2,10,9,2.25,2,8,4,0,0,0,0,0,46,46,2,33,0.5,0.1969697,3.5384614,2,0.7692308,5,5,47,12,3,11,9,7,12,0,3,4,0.075757576,0.12195122,0.151515152,9,1,5,0.735688138,0.833699597,0.809367326,0.818316,0.801642695,0
18,2,10,9,2.25,2,8,5,0,0,0,0,0,47,47,2,34,0.5074627,0.19402985,3.6153846,2,0.7692308,4,4,49,12,3,13,9,7,14,0,3,4,0.059701493,0.095238095,0.117647059,9,1,5,0.739603816,0.833699597,0.80960825,0.818150456,0.801908294,0
19,2,10,9,2.25,2,7,4,0,0,0,0,0,48,48,2,35,0.5147059,0.19117647,3.6923077,2,0.7692308,5,5,49,12,3,13,9,7,14,0,3,4,0.073529412,0.11627907,0.142857143,9,1,5,0.730282831,0.833699597,0.810291093,0.814366977,0.813341915,0
16,2,10,9,2.25,2,7,6,0,0,0,0,0,45,45,2,32,0.4923077,0.2,3.4615386,2,0.7692308,5,5,46,12,3,10,9,7,11,0,3,4,0.076923077,0.125,0.15625,9,1,5,0.733968768,0.833699597,0.810854911,0.826643399,0.810845859,0
17,2,11,9,2.25,2,10,7,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.745549846,0.833699597,0.811219103,0.814493093,0.813083022,0
17,2,11,9,2.25,2,9,6,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.743850547,0.833699597,0.814110665,0.81772838,0.816745201,0
17,2,11,9,2.25,2,9,6,0,0,0,0,0,52,52,2,39,0.5416667,0.18055555,4,2,0.7692308,6,6,50,12,3,10,9,7,11,0,3,4,0.083333333,0.127659574,0.153846154,11,1,7,0.743850547,0.833699597,0.814110665,0.81772838,0.816745201,0
14,2,10,9,2.25,2,8,6,0,0,0,0,0,49,49,2,36,0.5217391,0.1884058,3.7692308,2,0.7692308,7,7,47,12,3,7,9,7,7,0,3,3,0.101449275,0.159090909,0.194444444,11,1,7,0.746053233,0.833699597,0.814627202,0.819006738,0.818531445,0
21,2,10,9,2.25,2,9,6,0,0,0,0,0,50,50,2,37,0.5285714,0.18571429,3.8461537,2,0.7692308,6,6,50,12,3,14,9,7,15,0,3,4,0.085714286,0.133333333,0.162162162,9,1,5,0.745287821,0.833699597,0.815849347,0.820131835,0.80539653,0
17,2,10,9,2.25,2,7,6,0,0,0,0,0,46,46,2,33,0.5,0.1969697,3.5384614,2,0.7692308,6,6,46,12,3,10,9,7,11,0,3,4,0.090909091,0.146341463,0.181818182,9,1,5,0.738954297,0.833699597,0.816695211,0.832608559,0.818192044,0
